ip_addr,banned_ip,banned
208.71.199.238,,false
208.77.5.76,,false
208.78.169.4,,false
208.79.249.209,,false
208.86.131.160,,false
208.111.39.127,,false
208.111.39.239,,false
208.113.156.25,,false
208.185.68.14,,false
209.10.41.94,,false
209.12.167.178,,false
209.36.27.229,,false
209.59.180.56,,false
209.81.95.196,,false
209.164.13.32,,false
209.171.50.30,,false
209.177.145.34,,false
209.177.145.103,,false
209.177.145.225,,false
209.177.156.193,,false
209.216.233.52,,false
209.222.30.12,,false
209.237.233.37,,false
210.54.34.30,,false
210.66.181.30,,false
210.75.252.235,,false
210.177.66.30,,false
210.245.80.75,210.245.80.75,true
211.100.15.151,,false
211.154.151.116,,false
212.18.129.79,,false
212.23.1.84,,false
212.46.228.121,,false
212.63.81.20,,false
212.64.137.215,,false
212.64.148.4,,false
212.67.220.58,,false
212.71.253.198,,false
212.73.212.217,,false
212.77.185.81,,false
212.83.134.65,,false
212.83.134.68,,false
212.83.148.198,,false
212.83.167.232,,false
212.83.187.74,,false
212.92.200.41,,false
212.95.7.47,,false
212.100.229.30,,false
212.146.87.70,,false
212.162.62.254,,false
212.192.155.74,,false
212.198.247.205,,false
212.204.82.210,,false
212.209.45.98,,false
212.211.134.171,,false
212.211.146.197,,false
212.224.102.218,,false
212.241.51.236,,false
212.241.51.237,,false
212.246.140.250,,false
212.248.85.254,,false
212.250.119.130,,false
213.21.34.254,,false
213.33.228.122,,false
213.39.51.58,,false
213.86.48.102,,false
213.95.2.5,,false
213.135.92.86,,false
213.136.96.109,,false
213.144.14.234,,false
213.161.66.130,,false
213.180.206.193,,false
213.209.110.45,,false
213.221.155.226,,false
213.224.23.198,,false
213.235.217.243,,false
213.239.192.202,,false
213.239.192.210,,false
213.239.192.211,,false
213.242.67.150,,false
216.16.228.6,,false
216.46.166.52,,false
216.46.173.126,,false
216.52.38.4,,false
216.69.191.97,,false
216.113.160.77,,false
216.115.79.54,,false
216.127.39.200,,false
216.139.209.127,,false
216.139.210.211,,false
216.139.210.212,,false
216.139.222.171,,false
216.139.222.188,,false
216.150.140.86,,false
216.163.176.52,,false
216.172.57.8,,false
216.172.57.18,,false
216.220.38.230,,false
216.223.20.68,,false
216.240.184.18,,false
216.245.129.124,,false
216.245.170.211,,false
217.9.46.69,,false
217.10.138.130,,false
217.14.87.68,,false
217.23.150.52,,false
217.64.170.250,,false
217.69.78.20,,false
217.70.190.98,,false
217.74.40.126,,false
217.77.130.175,,false
217.79.184.60,,false
217.110.111.101,,false
217.115.201.140,,false
217.117.28.198,,false
217.122.117.191,,false
217.128.52.246,,false
217.158.151.69,,false
217.168.17.5,217.168.17.5,true
217.168.17.150,,false
217.168.17.158,,false
217.168.17.180,,false
217.168.17.243,,false
217.169.188.1,,false
217.170.191.92,,false
217.188.247.193,,false
217.212.243.9,,false
218.57.113.182,,false
218.185.233.6,,false
219.166.33.209,,false
220.135.181.202,,false
221.241.204.35,,false
222.128.135.246,,false
222.205.101.33,,false
2001:4800:7815:102:8bee:6e66:ff05:215f,,false
2001:4800:7815:103:8bee:6e66:ff05:44c9,,false
2001:4800:7815:103:8bee:6e66:ff05:6883,,false
2001:4800:7817:104:be76:4eff:fe05:aa3b,,false
2001:4801:7824:102:8bee:6e66:ff10:6aa2,,false
2001:4801:7824:102:8bee:6e66:ff10:fe2a,,false
2001:4801:7824:102:8bee:6e66:ff11:2b04,,false
2001:4802:7801:102:8bee:6e66:ff20:1b37,,false
2001:4802:7801:102:8bee:6e66:ff20:3db9,,false
2001:4802:7801:102:8bee:6e66:ff20:475b,,false
2001:4802:7801:103:8bee:6e66:ff20:475c,,false
2001:4802:7802:104:be76:4eff:fe20:158b,,false
2001:4802:7802:104:be76:4eff:fe20:82cc,,false
2600:3c01::f03c:91ff:fe70:9ee0,,false
2607:f700:8001:134:12be:6c29:e26e:88ff,,false
2607:f700:8001:134:68de:5e03:fb43:ef3f,,false
2607:f700:8001:134:b361:de12:63cc:30db,,false
2607:f700:8001:134:f23d:c7be:7c57:3c1e,,false
2607:f700:8001:135:7efe:1825:2c86:9e11,,false
2a01:4f8:201:84d6::2,,false
2a01:7e00::f03c:91ff:fe70:a4cc,,false
